   209    0.55462E+04    0.66587E+00    0.00000E+00   -0.20158E+01    0.48410E-07    0.86938E-04    0.91146E-07
   210    0.55528E+04    0.67463E+00    0.00000E+00   -0.60757E+00    0.48159E-07    0.86070E-04    0.92746E-07
   211    0.55588E+04    0.68457E+00    0.00000E+00    0.81754E+00    0.47910E-07    0.85212E-04    0.94205E-07
   212    0.55641E+04    0.69569E+00    0.00000E+00    0.22586E+01    0.47663E-07    0.84365E-04    0.95526E-07
   213    0.55688E+04    0.70806E+00    0.00000E+00    0.37157E+01    0.47418E-07    0.83529E-04    0.96714E-07
   214    0.55729E+04    0.72166E+00    0.00000E+00    0.51876E+01    0.47174E-07    0.82703E-04    0.97772E-07
   215    0.55764E+04    0.73668E+00    0.00000E+00    0.66737E+01    0.46933E-07    0.81888E-04    0.98704E-07
   216    0.55792E+04    0.75293E+00    0.00000E+00    0.81743E+01    0.46694E-07    0.81083E-04    0.99514E-07
   217    0.55815E+04    0.77058E+00    0.00000E+00    0.96876E+01    0.46457E-07    0.80288E-04    0.10021E-06
   218    0.55832E+04    0.78962E+00    0.00000E+00    0.11214E+02    0.46222E-07    0.79504E-04    0.10078E-06
   219    0.55842E+04    0.81005E+00    0.00000E+00    0.12754E+02    0.45988E-07    0.78729E-04    0.10125E-06
   220    0.55847E+04    0.83201E+00    0.00000E+00    0.14303E+02    0.45757E-07    0.77964E-04    0.10161E-06
   221    0.55846E+04    0.85544E+00    0.00000E+00    0.15864E+02    0.45527E-07    0.77209E-04    0.10187E-06
   222    0.55839E+04    0.88047E+00    0.00000E+00    0.17435E+02    0.45299E-07    0.76464E-04    0.10204E-06
   223    0.55824E+04    0.90705E+00    0.00000E+00    0.19017E+02    0.45073E-07    0.75728E-04    0.10210E-06
   224    0.55806E+04    0.93515E+00    0.00000E+00    0.20607E+02    0.44849E-07    0.75001E-04    0.10208E-06
   225    0.55780E+04    0.96494E+00    0.00000E+00    0.22206E+02    0.44627E-07    0.74284E-04    0.10197E-06
   226    0.55749E+04    0.99640E+00    0.00000E+00    0.23812E+02    0.44406E-07    0.73576E-04    0.10178E-06
   227    0.55711E+04    0.10295E+01    0.00000E+00    0.25426E+02    0.44187E-07    0.72877E-04    0.10151E-06
   228    0.55667E+04    0.10644E+01    0.00000E+00    0.27046E+02    0.43970E-07    0.72187E-04    0.10116E-06
   229    0.55618E+04    0.11010E+01    0.00000E+00    0.28672E+02    0.43755E-07    0.71506E-04    0.10074E-06
   230    0.55562E+04    0.11393E+01    0.00000E+00    0.30303E+02    0.43541E-07    0.70834E-04    0.10026E-06
   231    0.55500E+04    0.11794E+01    0.00000E+00    0.31939E+02    0.43329E-07    0.70170E-04    0.99714E-07
   232    0.55432E+04    0.12213E+01    0.00000E+00    0.33579E+02    0.43119E-07    0.69514E-04    0.99108E-07
   233    0.55359E+04    0.12652E+01    0.00000E+00    0.35221E+02    0.42910E-07    0.68867E-04    0.98447E-07
   234    0.55278E+04    0.13109E+01    0.00000E+00    0.36866E+02    0.42703E-07    0.68228E-04    0.97735E-07
